Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
39	3200000	1.5	0.014973358	-29.854696	0.09575097	-367.84235	1219.0	1.3934302	0.25904107	4.7480986e-05	149.0	0.004338531	12.987809	0.11591041	0.0004160367	0.016372561	0.0060375	0.059981517	-1.0510445e-06	0.02974011	136.95032	-331.40875	48.458637	-330.59457	48.88009	39.0	6394.1484
40	3280000	1.5	0.014977453	-29.403938	0.13237974	-364.62405	1219.0	1.171046	0.2419714	6.543009e-05	149.0	-0.007967842	12.986537	0.09918352	0.0009658798	0.0034003258	0.0063875	-0.1119224	-0.0004739675	0.022811817	150.98927	-327.23975	51.17889	-326.95865	51.38236	40.0	6564.1973
41	3360000	1.5	0.014980911	-31.546602	0.07932215	-362.57147	1219.0	1.0846938	0.23781581	3.8821563e-05	149.0	0.0025556237	12.985242	0.090093955	0.0010843442	-0.019100666	0.0045625	0.035602797	-0.00062959583	0.015227457	146.53064	-327.38223	51.007652	-327.21417	51.15949	41.0	6734.121
42	3440000	1.5	0.014983846	-29.50742	0.09273632	-358.99417	1219.0	1.103005	0.23384981	2.9086112e-05	149.0	-0.00039739738	12.984019	0.091583945	0.0017936386	-0.05249691	0.0128375	-0.0059972177	-0.0009166584	0.011777798	141.91339	-328.04355	51.846985	-327.94247	52.050755	42.0	6904.469
43	3520000	1.5	0.014986322	-29.607737	0.096503235	-356.168	1219.0	1.1583958	0.23014808	2.9021623e-05	149.0	-0.0005240378	12.982979	0.095470116	0.0018071987	-0.07598543	0.016775	-0.009260969	0.00053923856	0.011858338	148.46272	-328.47156	55.619415	-329.5987	55.72981	43.0	7075.368
44	3600000	1.5	0.0149884205	-29.732822	0.09822304	-360.5441	1219.0	1.0492918	0.22165978	3.0463561e-05	149.0	-0.0027268198	12.981524	0.08762854	0.0013632204	-0.09616709	0.0156	-0.03899975	0.00018362851	0.0152995335	152.42705	-327.54376	55.872562	-328.18268	55.6929	44.0	7245.2495
45	3680000	1.5	0.0149901975	-29.320837	0.08313281	-351.62827	1219.0	1.5419546	0.2287832	2.4063194e-05	23.0	0.009852279	12.983928	0.12610847	0.017572206	-0.09761738	0.109725	0.12778172	0.01756498	0.032930642	133.4847	-346.09174	49.27574	-346.62823	48.386192	45.0	7405.424
46	3760000	1.5	0.0149917025	-29.509312	0.12442632	-378.79672	1219.0	2.9106877	0.24221417	8.470789e-05	149.0	0.028380431	13.123691	0.2467553	0.0020196256	-0.07989323	0.023775	0.39814427	0.0004890821	0.15288818	198.0551	-348.38306	44.4869	-348.64334	44.215027	46.0	7575.7026
47	3840000	1.5	0.014992981	-30.400768	0.25803128	-374.02982	1219.0	2.1987312	0.22943373	6.103823e-05	149.0	-0.015644493	13.054218	0.19448487	0.00066555454	-0.0753299	0.012675	-0.22133657	9.099999e-05	0.06885954	181.94305	-346.95142	42.716946	-346.12973	42.26056	47.0	7746.104
48	3920000	1.5	0.014994055	-31.063343	0.17453054	-372.07956	1219.0	1.9738734	0.24810931	4.7070323e-05	149.0	0.0029614903	13.033404	0.18488686	0.0034063957	-0.11201477	0.041	0.039581325	-3.2614516e-05	0.0533276	170.52127	-342.81198	45.460228	-341.9753	45.59917	48.0	7916.73
49	4000000	1.5	0.014994966	-31.494076	0.16786079	-367.19498	1219.0	1.5359653	0.26489884	3.019474e-05	149.0	-0.0020503302	12.990315	0.16122288	0.00029897093	-0.11602711	0.0006625	-0.029056195	-0.0004635037	0.032139644	161.60217	-342.55643	47.86277	-343.3862	47.47066	49.0	8088.8765
50	4080000	1.5	0.01499574	-30.487513	0.13942182	-366.4512	1219.0	1.4428056	0.25050125	2.6196696e-05	149.0	0.0046175616	12.98881	0.15886597	0.0014574993	-0.11968732	0.0151	0.062850565	-0.000175877	0.03549497	157.8777	-338.80923	51.865658	-339.06494	51.37373	50.0	8261.613
51	4160000	1.5	0.0149963945	-30.43143	0.15413588	-362.1217	1219.0	1.1151743	0.26471418	2.5648213e-05	149.0	-0.0068243574	12.987603	0.12732187	0.002011668	-0.14509034	0.012175	-0.09652625	-0.0003335945	0.028134882	151.2044	-334.73505	56.273575	-333.96976	55.361748	51.0	8434.702
52	4240000	1.5	0.014996949	-30.419325	0.10833281	-361.29074	1219.0	1.0368872	0.26012295	1.94338e-05	149.0	-0.0005082692	12.986167	0.105626024	0.0018715165	-0.1679841	0.016775	-0.0086065335	5.808735e-06	0.02258174	157.2279	-329.23096	60.1503	-328.49353	60.446007	52.0	8607.836
53	4320000	1.5	0.014997421	-30.762806	0.08365698	-351.60062	1219.0	1.1666191	0.23603244	1.2753508e-05	149.0	0.003864692	12.985241	0.10097772	0.003253044	-0.19950351	0.0267625	0.051601842	0.000115540315	0.012702469	154.90187	-332.20587	60.209545	-331.69943	59.943302	53.0	8780.697
54	4400000	1.5	0.014997812	-28.867437	0.1031819	-350.01483	1219.0	1.3656901	0.22841911	1.5947584e-05	149.0	0.0020565798	12.984845	0.11501249	0.0013246619	-0.2188461	0.0120875	0.027031362	-0.00012327518	0.019086534	152.35197	-334.08984	60.60521	-333.62402	60.908653	54.0	8952.898
55	4480000	1.5	0.014998151	-27.840607	0.11689649	-357.79724	1219.0	1.3733656	0.26195312	3.5297922e-05	149.0	0.0004044593	12.984216	0.119465165	0.0011198297	-0.23925163	0.007425	0.004646264	-0.00017838487	0.022563795	155.806	-337.37936	54.403507	-336.53467	54.438118	55.0	9123.548
56	4560000	1.5	0.014998434	-30.776787	0.11626945	-358.87384	1219.0	1.0047506	0.23295815	3.690569e-05	149.0	-0.005670235	12.982677	0.092510186	0.0010216091	-0.26363516	0.005025	-0.07968436	-0.00036854943	0.0166492	182.7382	-335.48648	55.794624	-334.6086	55.26373	56.0	9293.702
57	4640000	1.5	0.0149986725	-31.362267	0.08577707	-354.70447	1219.0	0.97217226	0.22673908	1.68425e-05	149.0	0.00058301224	12.98105	0.088878796	0.001056812	-0.28938437	0.0091	0.0073406007	-0.0002586853	0.008324463	166.75203	-335.5517	58.666813	-335.6895	58.5024	57.0	9466.313
