Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
71	5760000	1.5	0.014999868	-29.670593	0.115704834	-358.76627	1219.0	1.1848845	0.25665137	1.8481125e-05	149.0	0.00018880857	13.118526	0.11831149	0.001192571	-0.27344108	0.007975	0.00209066	-0.00023038864	0.012127655	144.48843	-340.58932	10.015354	-340.50278	10.218831	71.0	3846.1992
72	5840000	1.5	0.014999894	-29.844631	0.11697629	-358.02948	1219.0	1.1680151	0.255969	2.1526672e-05	149.0	-0.00035794542	13.117476	0.11723026	0.0004187889	-0.27640033	0.000975	-0.005363443	-0.0003895591	0.011290615	150.6879	-337.78116	10.121805	-338.89017	10.062955	72.0	3904.3564
73	5920000	1.5	0.01499991	-29.556856	0.111068405	-357.03992	1219.0	1.149239	0.25501218	2.1151915e-05	149.0	0.00025375112	13.116372	0.1141524	0.0010893326	-0.29908422	0.0063125	0.003089361	-0.00015610809	0.010078328	137.62386	-337.28265	8.802894	-338.58746	8.638572	73.0	3962.7324
74	6000000	1.5	0.014999923	-30.162169	0.110912316	-356.35645	1219.0	1.1589108	0.2664566	3.11025e-05	149.0	0.00043267562	13.115305	0.114437416	0.0017466513	-0.3169718	0.0118125	0.00531577	9.251061e-05	0.009436946	143.0734	-337.77682	8.147748	-338.1947	7.8018885	74.0	4021.1086
75	6080000	1.5	0.014999928	-30.024921	0.11116351	-356.5116	1219.0	1.1924182	0.24976206	2.0112571e-05	126.0	0.0011925753	13.114352	0.11791582	0.015120745	-0.3346839	0.1248875	0.014812988	0.015333381	0.009994846	138.57784	-334.09766	9.22205	-334.99142	10.302807	75.0	4077.0637
76	6160000	1.5	0.014999942	-31.528376	0.10073252	-352.4979	1219.0	1.4856266	0.26072627	1.6247792e-05	149.0	0.007719141	13.114496	0.13530408	0.00068464153	-0.32765147	0.0031	0.10856659	-5.3710748e-05	0.019116422	132.9343	-334.70193	8.846437	-335.24426	8.90169	76.0	4135.578
77	6240000	1.5	0.014999954	-28.869484	0.1385652	-352.77594	1219.0	1.5304121	0.26564932	2.3465971e-05	149.0	-0.00020048393	13.114995	0.13924772	0.00091153325	-0.3354449	0.005925	-0.0038734772	-0.00039389104	0.014931007	119.82354	-335.75317	7.2404613	-336.156	7.049386	77.0	4194.046
78	6320000	1.5	0.014999957	-28.092556	0.14286382	-354.8995	1219.0	1.3161778	0.2683476	1.2615009e-05	61.0	-0.0045749503	13.113618	0.12460145	0.016549652	-0.35033843	0.1167375	-0.06795393	0.015194967	0.012069856	127.63667	-339.99167	6.128844	-340.97955	7.0706854	78.0	4243.188
79	6400000	1.5	0.01499997	-27.786406	0.13564008	-357.97195	1219.0	1.1868458	0.2711179	2.1258416e-05	149.0	-0.0037536712	13.112625	0.12108792	0.0011353958	-0.3731122	0.0088	-0.053504046	-0.0002312706	0.012690942	149.14757	-339.45694	6.200001	-340.97922	6.941348	79.0	4301.245
80	6480000	1.5	0.014999973	-30.384398	0.117030114	-358.348	1219.0	1.2096285	0.28339154	2.5554142e-05	149.0	0.0014614867	13.111722	0.12506716	0.0020363247	-0.4115047	0.0141125	0.019814419	-0.00031731906	0.0112972045	144.51147	-339.4755	5.3290052	-340.23822	4.961129	80.0	4360.399
81	6560000	1.5	0.014999973	-30.060635	0.12390483	-357.68024	1219.0	1.1846257	0.255411	2.837495e-05	149.0	-0.00039831657	13.110699	0.12410778	0.0012754613	-0.4398169	0.0070875	-0.005909566	-0.00021996231	0.010521312	149.97952	-339.04108	5.330299	-339.92792	5.8752236	81.0	4418.603
