Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossKLAdv	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
55	4480000	1.5	0.014998151	-180.86957	40.173107	-2440.3992	1219.0	476.61063	2.8811173	0.0005534161	1.0	0.09118887	79.33087	40.361248	0.33576325	0.24678662	0.4328125	6.8422837	0.09327976	0.0093441745	1.2355088	1921.0154	-2835.8147	482.1165	-2838.9993	482.11923	55.0	2826.331
56	4560000	1.5	0.014998434	-196.682	40.4454	-2700.4153	1219.0	481.19193	3.128837	0.00065067457	1.0	0.06354235	81.21737	40.56077	0.44764757	0.24669623	0.3902375	4.5128155	0.08680034	0.010423876	0.9378797	1641.205	-3164.9797	485.10016	-3165.2026	485.12415	56.0	2870.0317
57	4640000	1.5	0.0149986725	-217.10686	40.59933	-3017.0034	1219.0	483.98746	3.3992271	0.00060868135	1.0	0.049066555	82.933365	40.682594	0.3143933	0.24661495	0.3280375	3.1813471	0.04836343	0.004933974	0.81523365	1435.8975	-3436.8994	486.5723	-3432.3247	486.55328	57.0	2913.6912
58	4720000	1.5	0.014998881	-243.01324	40.69358	-3269.9263	1219.0	485.2641	3.4575164	0.00083866453	1.0	0.025313461	84.50293	40.738304	0.09357164	0.24654199	0.2441875	1.7458359	0.018944325	0.0009849486	0.71865326	903.1345	-3589.9875	487.17618	-3589.926	487.1899	58.0	2957.1934
59	4800000	1.5	0.014999048	-264.7303	40.738083	-3392.5378	1219.0	485.6659	3.3639426	0.0004883067	2.0	0.007925295	85.98594	40.755005	0.025398854	0.24643278	0.172775	0.610335	0.0077019935	1.2422827e-05	0.6552254	402.263	-3673.7598	487.53088	-3673.3213	487.53043	59.0	3000.9915
60	4880000	1.5	0.014999196	-276.19586	40.75503	-3438.2922	1219.0	485.90756	3.370168	0.00034277965	149.0	0.002231903	87.4542	40.76275	0.00055412424	0.25692752	0.0035	0.19889663	0.00037296122	2.3488891e-11	0.61884046	230.38773	-3688.9192	487.6834	-3688.9187	487.6834	60.0	3074.1592
61	4960000	1.5	0.014999316	-280.55692	40.76158	-3442.7056	1219.0	485.93744	3.250464	0.0002902653	149.0	-0.0012915473	88.901665	40.762764	0.00010077762	0.27274036	0.00035	-0.119275235	-0.0003043025	2.8107365e-11	0.59266144	198.20772	-3688.9102	487.68314	-3688.9097	487.6831	61.0	3147.345
62	5040000	1.5	0.014999421	-281.3321	40.761612	-3437.7996	1219.0	485.95108	3.2965102	0.0002995416	149.0	-0.0016038081	90.34753	40.762455	0.00010229025	0.28055906	0.0	-0.14752498	-0.00023530598	4.982171e-09	0.57453865	193.12213	-3687.1619	487.64172	-3687.1523	487.64166	62.0	3220.4734
63	5120000	1.5	0.01499951	-280.99524	40.76171	-3432.5679	1219.0	485.9368	3.318341	0.00022695465	108.0	-0.0025581585	91.790436	40.760845	0.01675395	0.29260993	0.19895	-0.2620211	0.0022113232	2.3537045e-07	0.5595073	193.64325	-3579.84	486.19745	-3579.9797	486.20435	63.0	3285.3545
64	5200000	1.5	0.014999585	-280.5995	40.749027	-3379.7305	1219.0	484.89792	3.1009	0.0002477827	5.0	-0.015321131	93.129135	40.723698	0.018367792	0.29340243	0.2353875	-1.4756154	-1.2687874e-05	7.1683803e-07	0.5459908	223.63898	-3471.6956	485.0098	-3471.5957	485.02087	64.0	3329.637
65	5280000	1.5	0.014999655	-277.1307	40.711555	-3311.0513	1219.0	483.92303	3.1901174	0.0003225677	2.0	-0.016113674	94.46873	40.68578	0.024553852	0.29365346	0.3184875	-1.5977777	0.0028813719	2.0260793e-06	0.52874756	252.57906	-3338.8176	483.67224	-3338.767	483.67767	65.0	3373.581
66	5360000	1.5	0.014999704	-271.9753	40.672436	-3220.1968	1219.0	482.72913	3.1699512	0.00025148987	7.0	-0.01999057	95.78604	40.63858	0.016160008	0.2938762	0.2413875	-1.9411181	0.011065794	2.0458513e-06	0.5130537	292.1971	-3446.6309	484.6001	-3446.87	484.6062	66.0	3419.3137
67	5440000	1.5	0.014999748	-265.11703	40.64836	-3294.9788	1219.0	483.59985	3.0896325	0.00020069913	7.0	0.00722099	97.30992	40.669865	0.01667486	0.2937441	0.21485	0.6513105	-0.000576487	7.671273e-06	0.50544256	258.97318	-3345.7288	483.23837	-3345.6855	483.23093	67.0	3464.1667
68	5520000	1.5	0.014999791	-269.68277	40.654682	-3219.896	1219.0	482.38287	3.1134439	0.00024580868	2.0	-0.017933896	98.621185	40.623886	0.018425304	0.2936921	0.2600125	-1.8620527	2.4320316e-05	2.4443243e-05	0.4959475	287.53757	-3227.8481	481.8602	-3227.9104	481.86206	68.0	3508.337
69	5600000	1.5	0.01499982	-264.99985	40.606613	-3135.1953	1219.0	481.05618	3.0006144	0.0003007836	5.0	-0.020643303	99.918915	40.56939	0.030972894	0.29366395	0.3488875	-2.046956	0.018029332	0.000108750246	0.48194298	322.94803	-3375.1638	483.3016	-3374.217	483.2892	69.0	3555.8823
70	5680000	1.5	0.014999851	-258.53085	40.58769	-3242.6008	1219.0	482.4606	3.1721168	0.00019814263	2.0	0.015975673	101.49452	40.62306	0.01903115	0.29369998	0.243125	1.7149055	0.00960296	6.65851e-05	0.48402593	313.72305	-3485.852	484.6052	-3485.6292	484.61197	70.0	3599.8013
71	5760000	1.5	0.014999868	-265.73666	40.6363	-3319.6743	1219.0	483.5978	3.078439	0.00025487543	3.0	0.015145455	103.04729	40.66932	0.016894361	0.29388237	0.20395	1.6143918	0.008008294	2.7546967e-05	0.48976895	262.48505	-3586.5674	485.91187	-3586.5325	485.91806	71.0	3643.7737
