Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
55	4480000	1.5	0.014998151	-31.035627	0.1094213	-362.23633	1219.0	1.2285374	0.2437027	3.213308e-05	149.0	1.178883e-05	14.030432	0.11034971	0.002898506	-0.16037989	0.0434125	0.00016913633	0.0012166275	0.017569851	110.68423	-352.04636	28.9093	-351.91852	28.602558	55.0	2964.159
56	4560000	1.5	0.014998434	-29.9465	0.10961838	-362.87256	1219.0	1.2677248	0.23923282	2.7296079e-05	149.0	0.0011289881	14.029716	0.11550088	0.0008346846	-0.17621922	0.004125	0.01646035	-0.00024543543	0.019170867	111.93255	-350.5649	26.935415	-350.6454	26.834763	56.0	3021.8096
57	4640000	1.5	0.0149986725	-29.57696	0.11681345	-362.56198	1219.0	1.2323328	0.22826013	2.7621554e-05	149.0	-0.0009753886	14.028819	0.11389021	0.00072147656	-0.18830022	0.007325	-0.015588376	7.303009e-05	0.018516857	120.2171	-350.14618	25.834593	-350.65143	24.77608	57.0	3079.6973
58	4720000	1.5	0.014998881	-30.425175	0.108641416	-362.57013	1219.0	1.217772	0.23133533	2.934108e-05	149.0	0.0008535525	14.027917	0.11360933	0.000951297	-0.21741347	0.0068875	0.012074903	-9.498463e-05	0.017658414	124.00399	-348.79266	24.58969	-349.58334	24.598585	58.0	3137.5227
59	4800000	1.5	0.014999048	-30.254766	0.10864363	-360.91898	1219.0	1.1390607	0.24213934	2.3139917e-05	149.0	-0.00069073786	14.026781	0.10719297	0.0008049532	-0.23774287	0.0084	-0.011308252	-4.5110322e-05	0.015235186	128.78897	-346.6322	22.263365	-347.39832	22.255766	59.0	3195.3877
60	4880000	1.5	0.014999196	-30.16005	0.10409033	-359.82935	1219.0	1.072635	0.23095827	2.5521507e-05	149.0	-0.0009968336	14.02545	0.10148747	0.0012295296	-0.24457262	0.0097	-0.0155093325	0.00015547752	0.0132430615	136.92754	-346.81473	23.969599	-347.2714	23.917252	60.0	3253.1057
61	4960000	1.5	0.014999316	-30.54483	0.095738485	-358.25992	1219.0	1.0386966	0.22812447	2.323818e-05	149.0	5.760704e-05	14.024018	0.09773492	0.00066842325	-0.2647743	0.0039875	0.00048235976	-0.00040284652	0.011509608	138.09491	-345.76434	24.033401	-346.73788	23.724466	61.0	3311.0745
62	5040000	1.5	0.014999421	-29.917091	0.09485421	-357.94977	1219.0	1.0217727	0.24070351	2.0694086e-05	149.0	-0.0003527672	14.022538	0.09516963	0.0009447296	-0.2792344	0.0066875	-0.005959161	-0.00014953899	0.0105059445	132.61746	-347.17053	26.101448	-346.8444	25.6291	62.0	3368.7544
63	5120000	1.5	0.01499951	-30.32045	0.09109737	-358.46954	1219.0	1.0367683	0.24379253	2.3124067e-05	149.0	0.00083882816	14.021115	0.09636753	0.00092980755	-0.3008957	0.0067625	0.012278632	-0.0004988573	0.010798782	136.36775	-346.16678	24.996958	-346.48413	23.921377	63.0	3426.4822
64	5200000	1.5	0.014999585	-29.731228	0.09457386	-357.53574	1219.0	1.0273806	0.2395502	2.3527422e-05	149.0	-0.00016030365	14.019636	0.0957245	0.0007022069	-0.29428628	0.003525	-0.0026349525	-0.00014003925	0.009961043	138.52269	-346.3874	24.276226	-347.2166	23.92902	64.0	3484.301
