Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossKLAdv	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
42	3440000	1.5	0.014983846	-30.812756	0.11515111	-360.79538	1219.0	1.4174799	0.25237855	2.1721398e-05	149.0	0.00061252405	16.669605	0.11810482	0.0007459511	0.037436604	0.0072375	0.0064025186	3.2568358e-05	0.0001550138	0.024448263	113.2905	-292.53442	105.29056	-292.16107	105.707375	42.0	2681.4758
43	3520000	1.5	0.014986322	-29.798975	0.11804076	-361.29388	1219.0	1.4216518	0.23197183	2.1180744e-05	149.0	-0.00066808035	16.66931	0.117798135	0.0019470757	0.018863797	0.0265125	-0.019001897	0.0007118717	0.00018664509	0.020143894	110.79537	-309.5486	92.34806	-309.40982	92.572685	43.0	2755.169
44	3600000	1.5	0.0149884205	-29.592018	0.11624834	-365.72302	1219.0	1.3698701	0.23980288	3.4628447e-05	149.0	-0.0007252913	16.668852	0.11505018	0.0015994613	-0.0020127296	0.01085	-0.017802184	0.00040043984	0.00016419264	0.023143357	117.70309	-306.53946	91.80237	-306.30447	91.91297	44.0	2828.8218
45	3680000	1.5	0.0149901975	-29.874228	0.115167215	-367.51987	1219.0	1.5325726	0.23897247	2.7052278e-05	149.0	0.0038902594	16.669975	0.13160135	0.000820016	-0.012512207	0.0049125	0.06557817	-0.0003262432	0.0001377377	0.030295858	132.90459	-287.38892	105.69428	-287.01462	105.77824	45.0	2902.3901
46	3760000	1.5	0.0149917025	-30.98084	0.11918304	-360.56808	1219.0	1.2198061	0.23412338	2.211419e-05	149.0	-0.0033136662	16.667984	0.10510347	0.0010427368	-0.04086578	0.00535	-0.061363183	-0.00049503555	0.00013319512	0.01591987	123.95743	-280.32428	112.119545	-280.26425	111.777954	46.0	2976.034
47	3840000	1.5	0.014992981	-30.994587	0.1068474	-355.38586	1219.0	1.518612	0.21712288	1.9355411e-05	149.0	0.004635132	16.66827	0.12642606	0.002659404	-0.056789514	0.0337375	0.07428341	0.0016132866	0.00015649658	0.02544107	125.20906	-299.74396	97.61782	-299.2499	97.09475	47.0	3049.574
48	3920000	1.5	0.014994055	-28.413332	0.11625302	-362.97205	1219.0	1.3776891	0.22987199	2.908907e-05	149.0	9.441886e-05	16.667545	0.11739814	0.00069691555	-0.058138013	0.0068875	-0.0020369696	0.00024888353	0.00015147674	0.024186358	137.27663	-300.69794	94.36837	-300.72647	94.193184	48.0	3123.2686
49	4000000	1.5	0.014994966	-29.3728	0.12384827	-364.73087	1219.0	1.486223	0.23584238	2.8348994e-05	149.0	0.0019607083	16.667543	0.13197908	0.0010433242	-0.075645685	0.005375	0.03165705	-0.0005817047	0.0001465826	0.027046466	138.70743	-293.93048	98.08676	-293.67975	97.91724	49.0	3197.067
50	4080000	1.5	0.01499574	-31.0481	0.11503684	-358.79346	1219.0	1.2391745	0.22272535	2.3964081e-05	149.0	-0.0014252927	16.666597	0.10830606	0.00045029077	-0.08855474	0.0045125	-0.028084394	-0.0002736477	0.00014067668	0.014884593	135.50906	-283.53046	107.50441	-283.28152	107.16482	50.0	3270.8242
51	4160000	1.5	0.0149963945	-30.41209	0.10707877	-355.74432	1219.0	1.4649901	0.23776689	1.8574257e-05	149.0	0.004236131	16.666649	0.12464197	0.0023055272	-0.09663248	0.0261375	0.068593286	0.0011549896	0.00016654424	0.02001977	126.753136	-302.92905	95.069214	-302.99475	94.353745	51.0	3344.4885
